row_num,ID,clickable_doi,Title,Year,Authors,year_split,first_code_initials,first_code_include,first_code_reason,second_code_include,second_code_reason,second_code_initials,new_id,coder
753,d9ea6abb,http://doi.org/10.4467/23005920SPL.18.010.9259,"Knowing, unknowing or believing? Epistemic stance in Donald Tusk's testimony in the trial on the Polish Air Force Tu-154 Air Crash",2018,"Szczyrbak, M.",After-OS,emb 3,Yes,NA,NA,NA,NA,231,mr
1054,07193b56,http://doi.org/10.1108/JME-03-2018-0015,Self-regulated learning in English-language learners who are persisting despite failure on a high school exit exam,2019,"Krishnan, K., Li, C., Kruger, L., Kimble, E., Aki, G., Ruah, R.",After-OS,emb 103,Yes,NA,NA,NA,NA,232,mr
1267,94ea02fe,http://doi.org/10.1177/0033688218771380,Shadowing: What is It? How to Use It. Where Will It Go?,2019,"Hamada, Y.",After-OS,kc 116,Yes,NA,NA,NA,NA,233,mr
1011,8df4b9ae,http://doi.org/10.4018/IJCALLT.2018010104,The effect of CALL-based instruction on students' score attainment on the TOEFL iBT in a yemeni context,2018,"Alotumi, M.",After-OS,kc 60,Yes,NA,NA,NA,NA,234,mr
833,30a32d49,http://doi.org/10.1007/s11145-018-9901-2,Effects of preschoolers’ storybook exposure and literacy environments on lower level and higher level language skills,2019,"Grolig, L., Cohrdes, C., Tiffin-Richards, S.P., Schroeder, S.",After-OS,emb 83,Yes,NA,NA,NA,NA,235,mr
1240,327416ec,http://doi.org/10.1075/lic.17003.pal,Notions of “money” and “house” in the language consciousness of Russians and the Japanese,2019,"Palkin, A.D.",After-OS,iac 189,Yes,NA,NA,NA,NA,236,mr
1347,0f6d23ca,http://doi.org/10.1080/09571736.2016.1161061,Lots of games and little challenge–a snapshot of modern foreign language teaching in English secondary schools,2018,"Wingate, U.",After-OS,kc 196,Yes,NA,NA,NA,NA,237,mr
888,62eddcdc,http://doi.org/10.1080/0163853X.2017.1330034,Complement Set Reference after Implicitly Small Quantities: An Event-Related Potentials Study,2018,"Ingram, J., Ferguson, H.J.",After-OS,iac 37,Yes,NA,NA,NA,NA,238,mr
784,8ae2627d,http://doi.org/10.1162/COLIa00362,Syntactically meaningful and transferable recursive neural networks for aspect and opinion extraction,2019,"Wang, W., Pan, S.J.",After-OS,emb 34,Yes,NA,NA,NA,NA,239,mr
1311,dc800c82,http://doi.org/10.1007/s11049-018-9416-1,A processing-based account of subliminal wh-island effects,2019,"Keshev, M., Meltzer-Asscher, A.",After-OS,kc 160,Yes,NA,NA,NA,NA,240,mr
834,d21775e7,http://doi.org/10.1093/applin/amx026,Expanding the Methodological Arsenal of Applied Linguistics with a Robust Statistical Procedure,2018,"Nikitina, L., Furuoka, F.",After-OS,emb 84,Yes,NA,NA,NA,NA,241,ab
1277,6.7395332E7,http://doi.org/10.2478/stap-2018-0014,American indian languages in the eyes of 17th-century French and british missionaries,2018,"Kilarski, M.",After-OS,kc 126,Yes,NA,NA,NA,NA,242,ab
948,5.84E59,http://doi.org/10.1080/07908318.2018.1541999,English language and literacy proficiency of students in an urban Fiji primary school,2019,"Hopf, S.C., McDonagh, S.H., Wang, C., McLeod, S.",After-OS,iac 97,Yes,NA,NA,NA,NA,243,ab
871,70a59948,http://doi.org/10.1007/s11145-017-9742-4,Investigating the mechanisms of written word production: insights from the written blocked cyclic naming paradigm,2019,"Breining, B., Rapp, B.",After-OS,iac 20,Yes,NA,NA,NA,NA,244,ab
1021,15e8383d,http://doi.org/10.1075/lplp.00046.phi,"Languages in public policy, and constraints in academia",2019,"Phillipson, R.",After-OS,kc 70,Yes,NA,NA,NA,NA,245,ab
1295,82ad5550,http://doi.org/10.1353/lan.2018.0069,The global dispreference for posterior voiced obstruents: A quantitative assessment of word-list data,2018,"Everett, C.",After-OS,kc 144,Yes,NA,NA,NA,NA,246,ab
782,96c0fe0b,http://doi.org/10.1353/jcl.2019.0001,Use of alternative characters in the annotations of ancient texts,2019,"Ho, C.W.",After-OS,emb 32,Yes,NA,NA,NA,NA,247,ab
819,b809dff3,http://doi.org/10.1177/0142723719828258,Effects of grammatical category and morphology on fast mapping in typically developing and late talking toddlers,2019,"Rujas, I., Casla, M., Mariscal, S., Lázaro López-Villaseñor, M., Murillo Sanz, E.",After-OS,emb 69,Yes,NA,NA,NA,NA,248,ab
1251,6bcbce4e,http://doi.org/10.1111/tops.12366,How Concrete Do We Get Telling Stories?,2018,"Vossen, P., Caselli, T., Cybulska, A.",After-OS,iac 200,Yes,NA,NA,NA,NA,249,ab
878,358da09b,http://doi.org/10.1177/0265532216679452,Measuring L2 speakers’ interactional ability using interactive speech tasks,2018,"van Batenburg, E.S.L., Oostdam, R.J., van Gelderen, A.J.S., de Jong, N.H.",After-OS,iac 27,Yes,NA,NA,NA,NA,250,ab
803,29ad2132,http://doi.org/,Task-based language teaching and theme-based role-play: Developing EFL learners’ communicative competence,2019,"Waluyo, B.",After-OS,emb 53,Yes,NA,NA,NA,NA,251,ab
848,ae44da3b,http://doi.org/10.1017/S0305000917000307,"Parent-child conversations about literacy: A longitudinal, observational study",2018,"Treiman, R., Decker, K., Robins, S., Ghosh, D., Rosales, N.",After-OS,emb 98,Yes,NA,NA,NA,NA,252,ab
997,27f4ec74,http://doi.org/10.1016/j.jvlc.2018.06.003,A temporal graph grammar formalism,2018,"Shi, Z., Zeng, X., Zou, Y., Huang, S., Li, H., Hu, B., Yao, Y.",After-OS,kc 46,Yes,NA,NA,NA,NA,253,ab
1181,67e696fe,http://doi.org/10.1086/694609,An alternative reconstruction of Proto-Totonac-Tepehua,2018,"MacKay, C.J., Trechsel, F.R.",After-OS,iac 130,Yes,NA,NA,NA,NA,254,ab
1284,a5289cd4,http://doi.org/10.1515/psicl-2019-0018,Statistical versus neural machine translation - a case study for a medium size domain-specific bilingual corpus,2019,"Jassem, K., Dwojak, T.",After-OS,kc 133,Yes,NA,NA,NA,NA,255,ab
954,cc8ea0e7,http://doi.org/10.1075/ps.16028.jaw,"Crossing languages – Crossing discourses A corpus-assisted study of Kulturkampf in German, Polish and English",2018,"Jaworska, S., Leuschner, T.",After-OS,kc 3,Yes,NA,NA,NA,NA,256,ab
960,48d22375,http://doi.org/10.1016/j.jcomdis.2019.03.008,Listeners’ perception of lexical stress in the first words of infants with cochlear implants and normally hearing infants,2019,"De Clerck, I., Verhoeven, J., Gillis, S., Pettinato, M., Gillis, S.",After-OS,kc 9,Yes,NA,NA,NA,NA,257,ab
806,5e185110,http://doi.org/10.1044/2018_AJSLP-17-0174,Separate and combined influence of cognitive impairment and dysarthria on functional communication in multiple sclerosis,2018,"Feenaughty, L., Tjaden, K., Weinstock-Guttman, B., Benedict, R.H.B.",After-OS,emb 56,Yes,NA,NA,NA,NA,258,ab
1158,a265d9b5,http://doi.org/10.1017/S0142716419000018,"Unraveling the complexity of the relations of metalinguistic skills to word reading with struggling adult readers: Shared, independent, and interactive effects",2019,"Tighe, E.L., Fernandes, M.A.",After-OS,iac 107,Yes,NA,NA,NA,NA,259,ab
1002,7958c153,http://doi.org/10.1016/j.specom.2017.12.015,Contextual effect in second language perception and production of Mandarin tones,2018,"Hao, Y.-C.",After-OS,kc 51,Yes,NA,NA,NA,NA,260,ab
807,9.8963718E7,http://doi.org/10.1075/wll.00029.bur,Developing a unified orthography for Berawan: An endangered Bornean language,2019,"Burkhardt, J.L., Burkhardt, J.M.",After-OS,emb 57,Yes,NA,NA,NA,NA,261,ab
842,4b662f31,http://doi.org/,Documenting a language with phonemic and phonetic variation: The case of Enets,2018,"Khanina, O.",After-OS,emb 92,Yes,NA,NA,NA,NA,262,ab
801,cdb33e3b,http://doi.org/10.1080/02687038.2017.1409870,Exploring Snapchat as a dynamic capture tool for social networking in persons with aphasia,2018,"Baier, C.K., Hoepner, J.K., Sather, T.W.",After-OS,emb 51,Yes,NA,NA,NA,NA,263,ab
1075,69f774ea,http://doi.org/10.1093/elt/ccy061,Japanese student writers' perspectives on anonymous peer review,2019,"Kim, S.",After-OS,emb 124,Yes,NA,NA,NA,NA,264,ab
1169,52e2b434,http://doi.org/10.1016/j.specom.2018.05.001,Automatic context window composition for distant speech recognition,2018,"Ravanelli, M., Omologo, M.",After-OS,iac 118,Yes,NA,NA,NA,NA,265,ab
930,9114a156,http://doi.org/10.1162/ling_a_00329,Gender at the edge,2019,"Sigurðsson, H.Á.",After-OS,iac 79,Yes,NA,NA,NA,NA,266,ab
1302,7f382de1,http://doi.org/10.1515/sem-2018-0081,Peirce on assertion and other speech acts,2019,"Bellucci, F.",After-OS,kc 151,Yes,NA,NA,NA,NA,267,ab
1221,2.0880301E7,http://doi.org/10.1093/llc/fqy050,Function words in statistical machine-translated Chinese and original Chinese: A study into the translationese of machine translation systems,2019,"Kuo, C.-L.",After-OS,iac 170,Yes,NA,NA,NA,NA,268,ab
1328,5e69bd2b,http://doi.org/10.2478/jazcas-2019-0045,Colloquial Lexemes in Journalistic Texts,2019,"Jasinská, L.",After-OS,kc 177,Yes,NA,NA,NA,NA,269,ab
796,db234c5c,http://doi.org/10.1007/s41701-017-0029-4,‘We Are Going to Do a Lot of Things for College Tuition’: Vague Language in the 2016 U.S. Presidential Debates,2018,"Parvaresh, V.",After-OS,emb 46,Yes,NA,NA,NA,NA,270,ab
1346,84e9811a,http://doi.org/10.1016/j.system.2017.12.006,Multimodal competence and effective interactive lecturing,2018,"Morell, T.",After-OS,kc 195,Yes,NA,NA,NA,NA,271,ab
1249,1702fc63,http://doi.org/10.1111/modl.12580,Distribution of Practice Effects in the Acquisition and Retention of L2 Mandarin Tonal Word Production,2019,"Li, M., Dekeyser, R.",After-OS,iac 198,Yes,NA,NA,NA,NA,272,ab
1225,87700a27,http://doi.org/10.1186/s40862-018-0062-2,The effectiveness of L2 vocabulary instruction: a meta-analysis,2018,"Yousefi, M.H., Biria, R.",After-OS,iac 174,Yes,NA,NA,NA,NA,273,ab
929,262119ee,http://doi.org/10.1016/j.linged.2019.04.005,A functional perspective on the challenges of teaching English tenses to speakers of other languages: The case of adult speakers of Serbian,2019,"Stosic, D.",After-OS,iac 78,Yes,NA,NA,NA,NA,274,ab
855,6e498852,http://doi.org/10.1075/rcl.00019.kri,English as a lingua franca in Europe: The identification of L1 and L2 accents,2018,"Kristiansen, G., Zenner, E., Geeraerts, D.",After-OS,iac 5,Yes,NA,NA,NA,NA,275,ab
768,a8046b54,http://doi.org/10.17161/1808.29671,A corpus-based study of 16th-century Slovene clitics and clitic-like elements,2019,"Jelovšek, A., Erjavec, T.",After-OS,emb 18,Yes,NA,NA,NA,NA,276,ab
1233,cb42972d,http://doi.org/10.1016/j.system.2019.102116,Does L2 writing proficiency influence noun phrase complexity? A case analysis of argumentative essays written by Chinese students in a first-year composition course,2019,"Lan, G., Lucas, K., Sun, Y.",After-OS,iac 182,Yes,NA,NA,NA,NA,277,ab
1274,6704ab0b,http://doi.org/10.3989/LOQUENS.2019.063,Analyzing interspeaker variation in Maay,2019,"Paster, M.",After-OS,kc 123,Yes,NA,NA,NA,NA,278,ab
793,89f0a10f,http://doi.org/10.22055/rals.2019.15376,Kazan philistines students' language learning style and language learning strategies: A gender-based study,2019,"Bessonova, T., Misbakhova, A.",After-OS,emb 43,Yes,NA,NA,NA,NA,279,ab
1013,bafc1281,http://doi.org/10.1111/stul.12091,Weather in Polish: A contribution to the typology of meteorological constructions,2019,"Andrason, A.",After-OS,kc 62,Yes,NA,NA,NA,NA,280,ab
966,07816a05,http://doi.org/10.1590/1984-6398201913553,Internationalization and language policies in brazil: What is the relationship? | Internacionalização e políticas linguísticas no Brasil: Qual a relação?,2019,"Guimarães, F.F., Finardi, K.R., Casotti, J.B.C.",After-OS,kc 15,Yes,NA,NA,NA,NA,281,ab
1089,e3042f06,http://doi.org/10.11649/cs.1712,"Inside baseball:<sup>1</sup> Coverage, quality, and culture in the global wordnet | Baseball dla zaawansowanych: Pokrycie leksykalne, jakość i kultura w Global WordNet",2018,"Benjamin, M.",After-OS,emb 138,Yes,NA,NA,NA,NA,282,ab
795,4918b08b,http://doi.org/10.1515/sem-2016-0206,Translating iconicities of classical Chinese poetry,2018,"Zhao, G., Flotow, L.V.",After-OS,emb 45,Yes,NA,NA,NA,NA,283,ab
1071,56f43bad,http://doi.org/10.1007/s11061-018-9583-7,"Metrics, Scribes, and Beowulf: A Response to Neidorf (2017), The Transmission of Beowulf",2019,"Goering, N.",After-OS,emb 120,Yes,NA,NA,NA,NA,284,ab
841,8183a3b8,http://doi.org/10.1111/flan.12391,"Exploring achievement goal theory, ACTFL's 5 Cs, and the L2 classroom: What goals do students set?",2019,"Miller, A.M.",After-OS,emb 91,Yes,NA,NA,NA,NA,285,ab
858,714edbdd,http://doi.org/10.1016/j.lingua.2019.06.006,Socio-psychological salience and categorisation accuracy of speaker place of origin,2019,"McKenzie, R.M., Huang, M., Ong, T.T., Snodin, N.",After-OS,iac 8,Yes,NA,NA,NA,NA,286,ab
1101,ca4b3845,http://doi.org/10.1515/multi-2017-0051,Vernacularisation of media: Stylistic change in Basque youth media,2018,"Elordui, A.",After-OS,emb 150,Yes,NA,NA,NA,NA,287,ab
949,aa2a4388,http://doi.org/10.35903/teanga.v25i0.54,A pragmatic analysis of requests in irish english and russian,2018,"McCarthy, M.M.",After-OS,iac 98,Yes,NA,NA,NA,NA,288,ab
1170,984df235,http://doi.org/10.1163/18773109-201810012,What's really going on with the ham sandwich? An investigation into the nature of referential metonymy,2019,"Bowerman, J.",After-OS,iac 119,Yes,NA,NA,NA,NA,289,ab
1290,88acbfed,http://doi.org/10.1007/s11049-017-9366-z,A unified analysis of the future as epistemic modality: The view from Greek and Italian,2018,"Giannakidou, A., Mari, A.",After-OS,kc 139,Yes,NA,NA,NA,NA,290,ab
805,69d205e9,http://doi.org/10.1080/23273798.2017.1410560,"Metaphoric extension, relational categories, and abstraction",2019,"Gentner, D., Asmuth, J.",After-OS,emb 55,Yes,NA,NA,NA,NA,291,ab
821,f4a3d4ec,http://doi.org/10.1016/j.langsci.2019.01.002,Perception of lexical stress and sentence focus by Korean-speaking and Spanish-speaking L2 learners of English,2019,"Lee, G., Shin, D.-J., Martinez Garcia, M.T.",After-OS,emb 71,Yes,NA,NA,NA,NA,292,ab
923,584bac7f,http://doi.org/10.1111/1460-6984.12390,Effect of type of language therapy on expressive language skills in patients with post-stroke aphasia,2018,"Vuksanović, J., Milovanović, T., Konstantinović, L., Filipović, S.R.",After-OS,iac 72,Yes,NA,NA,NA,NA,293,ab
1260,97d9cc49,http://doi.org/10.2989/16073614.2019.1617173,Visual and non-literal representations as academic literacy modalities,2019,"Scholtz, D.",After-OS,kc 109,Yes,NA,NA,NA,NA,294,ab
822,1d77cfd8,http://doi.org/10.1044/2018_LSHSS-17-0141,Screening children’s speech: The impact of imitated elicitation and word position,2019,"McLeod, S., Masso, S.",After-OS,emb 72,Yes,NA,NA,NA,NA,295,ab
1220,836dc5fa,http://doi.org/10.1016/j.lingua.2019.01.005,From visual perception to evidentiality: A functional empirical approach to se ve que in Spanish,2019,"Albelda Marco, M., Jansegers, M.",After-OS,iac 169,Yes,NA,NA,NA,NA,296,ab
789,2bb80ddd,http://doi.org/10.1080/14790718.2018.1444044,L1 and L2 role assignment in L3 learning. Is there a pattern?,2019,"Falk, Y., Lindqvist, C.",After-OS,emb 39,Yes,NA,NA,NA,NA,297,ab
1189,e36ab195,http://doi.org/10.1007/s11049-018-9436-x,Definiteness determined by syntax: A case study in Tagalog,2019,"Collins, J.N.",After-OS,iac 138,Yes,NA,NA,NA,NA,298,ab
859,caa447f1,http://doi.org/,Inter-textual vocabulary growth patterns for marine engineering English,2019,"Li, J.",After-OS,iac 9,Yes,NA,NA,NA,NA,299,ab
1232,a9e98058,http://doi.org/10.1075/intp.00020.weh,A corpus for signed language interpreting research,2019,"Wehrmeyer, E.",After-OS,iac 181,Yes,NA,NA,NA,NA,300,ab
194,16ba6c81,http://doi.org/10.1556/Acr.9.2008.2.2,Explicitness in translation and interpreting: A critical review and some empirical evidence (of an elusive concept),2008,"Baumgarten, N., Meyer, B., Özçetin, D.",Pre-OS,iac 94,Yes,NA,NA,NA,NA,1,tr
493,c45c05a8,http://doi.org/10.1044/1092-4388(2009/08-0114),Backward and simultaneous masking in children with grammatical specific language impairment: no simple link between auditory and language abilities,2009,"Rosen, S., Adlar, A., Van Der Lely, H.K.J.",Pre-OS,iac 193,Yes,NA,NA,NA,NA,2,tr
390,71ed7ed6,http://doi.org/10.3196/003581209787603461,What nominal phrases are all about: The atypical case of indefinite pronouns with a determiner,2009,"Larrivée, P.",Pre-OS,emb 190,Yes,NA,NA,NA,NA,3,tr
48,ea740780,http://doi.org/10.1007/s10988-010-9065-2,"Presupposing acquaintance: A unified semantics for de dicto, de re and de se belief reports",2009,"Maier, E.",Pre-OS,emb 48,Yes,NA,NA,NA,NA,4,tr
175,cfe4a7ca,http://doi.org/10.1007/s10503-009-9166-7,Making connections: Categorisations and particularisations in students' literary argument,2009,"Rødnes, K.A.",Pre-OS,iac 75,Yes,NA,NA,NA,NA,5,tr
457,792c4831,http://doi.org/10.1007/s11168-008-9045-7,Is adjunction compositional?,2008,"Kracht, M.",Pre-OS,iac 157,Yes,NA,NA,NA,NA,6,tr
216,ad301c73,http://doi.org/10.1016/j.bandl.2008.01.005,Individual differences in the acquisition of second language phonology,2009,"Golestani, N., Zatorre, R.J.",Pre-OS,kc 16,Yes,NA,NA,NA,NA,7,tr
78,f9e8f885,http://doi.org/10.1080/15434300902801917,Q-matrix construction: Defining the link between constructs and test items in large-scale reading and listening comprehension assessments,2009,"Sawaki, Y., Kim, H.-J., Gentile, C.",Pre-OS,emb 78,Yes,NA,NA,NA,NA,8,tr
258,fc4fd14e,http://doi.org/10.1017/S136067430800261X,Booster prefixes in Old English - An alternative view of the roots of ME forsooth,2008,"Lenker, U.",Pre-OS,kc 58,Yes,NA,NA,NA,NA,9,tr
94,94a3a580,http://doi.org/10.1016/j.bandl.2008.07.001,Putative sex differences in verbal abilities and language cortex: A critical review,2009,"Wallentin, M.",Pre-OS,emb 94,Yes,NA,NA,NA,NA,10,tr
232,f5dbe587,http://doi.org/10.1017/S026607840999040X,The ET Column: Thoughts from Kolkata on English in India,2009,"Graddol, D.",Pre-OS,kc 32,Yes,"(note: about language but it is not research, instead it is a report)",NA,NA,NA,11,tr
503,8d6ddc5b,http://doi.org/10.3109/14992020903131117,"Environmental noise reduction configuration: Effects on preferences, satisfaction, and speech understanding Environmental noise reduction configuration: Effects on preferences, satisfaction, and speech understanding",2009,"Zakis, J.A., Hau, J., Blamey, P.J.",Pre-OS,kc 103,Yes,NA,NA,NA,NA,12,tr
63,ab568dcc,http://doi.org/10.1142/S1793351X09000902,Mapping verbal argument preferences to deverbal nouns,2009,"Gurevich, O., Waterman, S.A.",Pre-OS,emb 63,Yes,NA,NA,NA,NA,13,tr
132,67e155b9,http://doi.org/10.1093/ijl/ecn021,The Lexis of electronic gaming on the Web: A sinclairian approach,2008,"Ooi, V.B.Y.",Pre-OS,iac 32,Yes,NA,NA,NA,NA,14,tr
125,8fea3671,http://doi.org/10.1016/j.pragma.2007.05.001,Proximal' and 'distal' in language and cognition: Evidence from deictic demonstratives in Dutch,2008,"Piwek, P., Beun, R.-J., Cremers, A.",Pre-OS,iac 25,Yes,NA,NA,NA,NA,15,tr
142,ac05f6ec,http://doi.org/10.1017/S0958344008000220,Listening to the learner voice: The ever changing landscape of technology use for language students,2008,"Conole, G.",Pre-OS,iac 42,Yes,NA,NA,NA,NA,16,tr
35,2bc377da,http://doi.org/10.1017/S0142716407080101,Lexical frequency and third-graders' stress accuracy in derived English word production,2008,"Jarmulowicz, L., Taran, V.L., Hay, S.E.",Pre-OS,emb 35,Yes,NA,NA,NA,NA,17,tr
341,fc0df4d2,http://doi.org/10.1075/babel.55.2.01wah,Idiomatic false friends in English and modern standard Arabic,2009,"Al-Wahy, A.S.",Pre-OS,emb 141,Yes,NA,NA,NA,NA,18,tr
202,6d6220da,http://doi.org/10.1162/coli.07-056-R1-07-027,Algorithms for deterministic incremental dependency parsing,2008,"Nivre, J.",Pre-OS,kc 2,Yes,NA,NA,NA,NA,19,tr
189,d9d92cd2,http://doi.org/10.1080/03740460903364219,The macro-level social meanings of late-modern Danish accents,2009,"Kristiansen, T.",Pre-OS,iac 89,Yes,NA,NA,NA,NA,20,tr
510,656fab8f,http://doi.org/10.1016/j.specom.2007.11.005,Unsupervised intra-speaker variability compensation based on Gestalt and model adaptation in speaker verification with telephone speech,2008,"Yoma, N.B., Garretón, C., Molina, C., Huenupán, F.",Pre-OS,kc 110,Yes,NA,NA,NA,NA,21,tr
103,86b621bc,http://doi.org/10.1016/j.jml.2008.02.005,Computing and recomputing discourse models: An ERP study,2008,"Baggio, G., van Lambalgen, M., Hagoort, P.",Pre-OS,iac 3,Yes,NA,NA,NA,NA,22,tr
163,d4fe009d,http://doi.org/10.1080/02687030802669518,Production and comprehension of unaccusatives in aphasia,2009,"McAllister, T., Bachrach, A., Waters, G., Michaud, J., Caplan, D.",Pre-OS,iac 63,Yes,NA,NA,NA,NA,23,tr
359,a6f66b23,http://doi.org/10.1017/S0305000908009240,Self-repair of speech by four-year-old Finnish children,2009,"Salonen, T., Laakso, M.",Pre-OS,emb 159,Yes,NA,NA,NA,NA,24,tr
276,96c41c9e,http://doi.org/10.1093/llc/fqn004,"Corpus tools and methods, today and tomorrow: Incorporating linguists' manual annotations",2008,"Smith, N., Hoffmann, S., Rayson, P.",Pre-OS,kc 76,Yes,NA,NA,NA,NA,25,tr
73,fff9fbc6,http://doi.org/,Language learning through tasks in a Content and Language Integrated Learning (CLIL) science classroom,2009,"Urmeneta, C.E., Sola, A.S.",Pre-OS,emb 73,Yes,NA,NA,NA,NA,26,tr
348,586f59e9,http://doi.org/10.1016/j.esp.2008.05.003,Establishment of a Medical Academic Word List,2008,"Wang, J., Liang, S.-l., Ge, G.-c.",Pre-OS,emb 148,Yes,NA,NA,NA,NA,27,tr
426,2ffce127,http://doi.org/10.1515/PRBS.2008.005,On inversions and the interpretation of subjects in French,2008,"Drijkoningen, F., Kampers-Manhe, B.",Pre-OS,iac 126,Yes,NA,NA,NA,NA,28,tr
245,64cf897b,http://doi.org/10.1515/COGL.2009.027,A dynamic view of usage and language acquisition,2009,"Langacker, R.W.",Pre-OS,kc 45,Yes,NA,NA,NA,NA,29,tr
60,0e3e42b8,http://doi.org/10.1080/13670050802149531,Integration in two-way immersion education: Equalising linguistic benefits for all students,2009,"Jong, E.D., Howard, E.",Pre-OS,emb 60,Yes,NA,NA,NA,NA,30,tr
291,40a300b9,http://doi.org/10.1558/cj.v26i3.644-661,Annotation and analyses of temporal aspects of spoken fluency,2009,"Hilton, H.",Pre-OS,kc 91,Yes,NA,NA,NA,NA,31,tr
24,44cf705f,http://doi.org/10.1017/s0008413100004503,Coercion without lexical decomposition: Type-shifting effects revisited,2008,"De Almeida, R.G., Dwivedi, V.D.",Pre-OS,emb 24,Yes,NA,NA,NA,NA,32,tr
439,09bff6f1,http://doi.org/10.1016/j.cognition.2007.11.009,Phonotactic probability influences speech production,2008,"Goldrick, M., Larson, M.",Pre-OS,iac 139,Yes,NA,NA,NA,NA,33,tr
414,792b345d,http://doi.org/10.1111/j.1540-4781.2009.00856.x,An examination of L1 and L2 gesture use: What role does proficiency play?,2009,"Gregersen, T., Olivares-Cuhat, G., Storm, J.",Pre-OS,iac 114,Yes,NA,NA,NA,NA,34,tr
148,edd7d335,http://doi.org/10.1080/02699200902839818,A retrospective study of phonetic inventory complexity in acquisition of Spanish: Implications for phonological universals,2009,"Cataño, L., Barlow, J.A., Moyna, M.I.",Pre-OS,iac 48,Yes,NA,NA,NA,NA,35,tr
158,fe59ac43,http://doi.org/10.1515/LITY.2009.005,On the (un)suitability of semantic categories,2009,"Rijkhoff, J.",Pre-OS,iac 58,Yes,NA,NA,NA,NA,36,tr
552,4fba2fe2,http://doi.org/10.1080/14992020801887786,FIST: A French sentence test for speech intelligibility in noise,2008,"Luts, H., Boon, E., Wable, J., Wouters, J.",Pre-OS,kc 152,Yes,NA,NA,NA,NA,37,tr
288,c3ed4eae,http://doi.org/10.1016/j.jslw.2009.01.001,"\""Far\"" transfer of learning outcomes from an ESL writing course: Can the gap be bridged?",2009,"James, M.A.",Pre-OS,kc 88,Yes,NA,NA,NA,NA,38,tr
317,795dfcd3,NA,"Ironic openings: The interpretive challenge of the \Black Manifesto\"" 2008 ""Quarterly Journal of Speech",94,"Parker, M.",Pre-OS,emb 117,Yes,NA,NA,NA,NA,39,tr
498,11cad7c0,http://doi.org/10.1016/j.system.2007.11.005,The effects of multimodality on L2 learners: Implications for CALL resource design,2008,"Guichon, N., McLornan, S.",Pre-OS,iac 198,Yes,NA,NA,NA,NA,40,tr
349,8d2912b1,http://doi.org/10.1080/13670050802153236,What next? Towards an agenda for classroom codeswitching research,2009,"Ferguson, G.",Pre-OS,emb 149,Yes,NA,NA,NA,NA,41,tr
79,0b16ec12,http://doi.org/10.1177/1461445608091884,The pragmatics of Akan greetings,2008,"Agyekum, K.",Pre-OS,emb 79,Yes,NA,NA,NA,NA,42,tr
405,cc497581,http://doi.org/10.1007/s10936-009-9104-8,Grammatical processing of spoken language in child and adult language learners,2009,"Felser, C., Clahsen, H.",Pre-OS,iac 105,Yes,NA,NA,NA,NA,43,tr
27,047a69fa,http://doi.org/10.1016/j.system.2008.02.004,Using wikis to enhance and develop writing skills among secondary school students in Hong Kong,2008,"Mak, B., Coniam, D.",Pre-OS,emb 27,Yes,NA,NA,NA,NA,44,tr
527,bf1f50fa,http://doi.org/10.1016/j.bandl.2008.01.002,Communicative impairment in traumatic brain injury: A complete pragmatic assessment,2008,"Angeleri, R., Bosco, F.M., Zettin, M., Sacco, K., Colle, L., Bara, B.G.",Pre-OS,kc 127,Yes,NA,NA,NA,NA,45,tr
309,4e6a7a61,http://doi.org/,On the position of Gaulish within Celtic from the point of view of glottochronology,2009,"Blažek, V.",Pre-OS,emb 109,Yes,NA,NA,NA,NA,46,tr
139,a73edc22,http://doi.org/10.1016/j.langsci.2006.12.028,Language and landscape: a cross-linguistic perspective,2008,"Burenhult, N., Levinson, S.C.",Pre-OS,iac 39,Yes,NA,NA,NA,NA,47,tr
451,1b0ce6e9,http://doi.org/10.1075/ijcl.13.2.02dav,Type noun uses in the English NP: A case of right to left layering,2008,"Davidse, K., Brems, L., De Smedt, L.",Pre-OS,iac 151,Yes,NA,NA,NA,NA,48,tr
538,789cce23,http://doi.org/10.1080/1750399x.2009.10798781,Research methodology in specialized genres for translation purposes,2009,"Borja Albi, A., García Izquierdo, I., Montalt, V.",Pre-OS,kc 138,Yes,NA,NA,NA,NA,49,tr
513,a337bf1b,http://doi.org/,Effects of short-term memory and content representation type on mobile language learning,2008,"Chen, N.-S., Hsieh, S.-W., Kinshuk",Pre-OS,kc 113,Yes,NA,NA,NA,NA,50,tr
586,4e4a74ea,http://doi.org/10.1044/1092-4388(2009/07-0175),The effect of semantic set size on word learning by preschool children,2009,"Storkel, H.L., Adlof, S.M.",Pre-OS,kc 186,Yes,NA,NA,NA,NA,51,tr
365,0e08def6,http://doi.org/10.3138/cmlr.66.4.583,Oral fluency: The neglected component in the communicative language classroom,2009,"Rossiter, M.J., Derwing, T.M., Manimtim, L.G., Thomson, R.I.",Pre-OS,emb 165,Yes,NA,NA,NA,NA,52,tr
