"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"3e7371db"	"Hughes, C., Hollander, M.J., Martinez, A.W."	"Hispanic acculturation in a predominately black high school: Application of an adapted model"	2009	"Hispanic Journal of Behavioral Sciences"	"31"	"1"	"http://doi.org/10.1177/0739986308329031"
"f6c0cf48"	"Granoff, P."	"Other people's stories: Haribhadra and the decapitation of brahma"	2009	"Indo-Iranian Journal"	"52"	"4"	"http://doi.org/10.1163/001972409X445799"
"8d6befac"	"Wilson, K."	"Facilitator talk in EAP reading classes"	2008	"ELT Journal"	"62"	"4"	"http://doi.org/10.1093/elt/ccm067"
"335df39d"	"Collins, P."	"Modals and quasi-modals in world Englishes"	2009	"World Englishes"	"28"	"3"	"http://doi.org/10.1111/j.1467-971X.2009.01593.x"
"9041fe82"	"Verschueren, J."	"Intercultural communication and the challenges of migration"	2008	"Language and Intercultural Communication"	"8"	"1"	"http://doi.org/10.2167/laic298.0"
"68726ae7"	"Juthe, A."	"Refutation by parallel argument"	2009	"Argumentation"	"23"	"2"	"http://doi.org/10.1007/s10503-008-9109-8"
"dc644515"	"Jo Smith, T."	"Komastai or ‘hephaistoi’? Visions of comic parody in archaic Greece"	2009	"Bulletin of the Institute of Classical Studies"	"52"	"1"	"http://doi.org/10.1111/j.2041-5370.2009.tb00747.x"
"47724c54"	"Lefton-Greif, M.A., Arvedson, J.C."	"Schoolchildren with dysphagia associated with medically complex conditions"	2008	"Language, Speech, and Hearing Services in Schools"	"39"	"2"	"http://doi.org/10.1044/0161-1461(2008/023)"
"f29d7a9b"	"Stewart, C.O."	"Socioscientific controversies: A theoretical and methodological framework"	2009	"Communication Theory"	"19"	"2"	"http://doi.org/10.1111/j.1468-2885.2009.01338.x"
"51331dfc"	"Blom, A.H."	"The Welsh glosses in the Vocabularium Cornicum"	2009	"Cambrian Medieval Celtic Studies"	"57"	""	"http://doi.org/"
"bbae12c9"	"Cho, J."	"Political Ads and citizen communication"	2008	"Communication Research"	"35"	"4"	"http://doi.org/10.1177/0093650208315976"
"0efeade1"	"Hamid, M.O., Hamid, M.O., Baldauf, R.B."	"Will CLT bail out the bogged down ELT in Bangladesh?"	2008	"English Today"	"24"	"3"	"http://doi.org/10.1017/S0266078408000254"
"f599e682"	"Doležal, S."	"Some remarks on the late antique imperial court culture"	2008	"Eirene"	"44"	""	"http://doi.org/"
"ddf33cb6"	"Sangster, C."	"The work of the BBC pronunciation unit in the 21st century"	2008	"AAA - Arbeiten aus Anglistik und Amerikanistik"	"33"	"2"	"http://doi.org/"
"203923ae"	"Sreekumar, P."	"Francis Whyte Ellis and the beginning of comparative Dravidian linguistics"	2009	"Historiographia Linguistica"	"36"	"1"	"http://doi.org/10.1075/hl.36.1.04sre"
"5297509a"	"Meguerditchian, A., Vauclair, J."	"Contrast of hand preferences between communicative gestures and non-communicative actions in baboons: Implications for the origins of hemispheric specialization for language"	2009	"Brain and Language"	"108"	"3"	"http://doi.org/10.1016/j.bandl.2008.10.004"
"d22948e6"	"Nilsson, I., Nyström, E."	"To compose, read, and use a Byzantine text: Aspects of the chronicle of Constantine Manasses"	2009	"Byzantine and Modern Greek Studies"	"33"	"1"	"http://doi.org/10.1179/174962509X384606"
"a2c11323"	"Conole, G."	"Listening to the learner voice: The ever changing landscape of technology use for language students"	2008	"ReCALL"	"20"	"2"	"http://doi.org/10.1017/S0958344008000220"
"7080d0e1"	"Lang, R."	"Preference for specific manding topographies may emerge over time during functional communication training"	2009	"Evidence-Based Communication Assessment and Intervention"	"3"	"2"	"http://doi.org/10.1080/17489530903073336"
"15a7cde8"	"Fellner, A.M."	"Crossing borders, shifting paradigms: New perspectives on American studies"	2008	"AAA - Arbeiten aus Anglistik und Amerikanistik"	"33"	"1"	"http://doi.org/"
"e261536f"	"Rispoli, M., Hadley, P., Holt, J."	"Stalls and revisions: A developmental perspective on sentence production"	2008	"Journal of Speech, Language, and Hearing Research"	"51"	"4"	"http://doi.org/10.1044/1092-4388(2008/070)"
"7834e127"	"Reffell, H., McKee, R.L."	"Motives and outcomes of New Zealand sign language legislation: A comparative study between New Zealand and Finland"	2009	"Current Issues in Language Planning"	"10"	"3"	"http://doi.org/10.1080/14664200903116295"
"b9d7a2cc"	"Krog, A."	"'…if it means he gets his humanity back…': The worldview underpinning the south african truth and reconciliation commission"	2008	"Journal of Multicultural Discourses"	"3"	"3"	"http://doi.org/10.1080/17447140802406891"
"ef5ef2dc"	"Fleckenstein, K.S., Spinuzzi, C., Rickly, R.J., Papper, C.C."	"The importance of harmony: An ecological metaphor for writing research"	2008	"College Composition and Communication"	"60"	"2"	"http://doi.org/"
"bdff3328"	"Ferguson, G."	"What next? Towards an agenda for classroom codeswitching research"	2009	"International Journal of Bilingual Education and Bilingualism"	"12"	"2"	"http://doi.org/10.1080/13670050802153236"
"1a1aac5d"	"Majstorović, D."	"Hansen, Lene. Security as practice discourse analysis and the bosnian war"	2008	"Journal of Language and Politics"	"7"	"3"	"http://doi.org/10.1075/jlp.7.3.08maj"
"a712d4e6"	"Miyao, Y., Tsujii, J."	"Feature forest models for probabilistic HPSG parsing"	2008	"Computational Linguistics"	"34"	"1"	"http://doi.org/10.1162/coli.2008.34.1.35"
"b6f97fb3"	"Ndlovu, E."	"The treatment of borrowed nouns in Isichazamazwi SesiNdebele and Isichazamazwi SezoMculo"	2009	"Lexikos"	"19"	"SUPPL."	"http://doi.org/10.4314/lex.v19i2.49169"
"4ed87a94"	"Martin, M."	"Wasting time in Ben Jonson's Epicoene"	2008	"Studies in Philology"	"105"	"1"	"http://doi.org/10.1353/sip.2008.0004"
"12ab5f14"	"Sprenger, T.M."	"How do we know whether there has been progress in teacher autonomy?"	2008	"DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada"	"24"	"SPL.ISS."	"http://doi.org/10.1590/s0102-44502008000300010"
"4bfc0f70"	"Guo, B.I.N., Satake, S., Imai, M."	"Lowering the Barriers to Participation in the Development of Human-Artifact Interaction Systems"	2008	"International Journal of Semantic Computing"	"2"	"4"	"http://doi.org/10.1142/S1793351X08000555"
"bae7b914"	"Olson, C.B., Land, R."	"Taking a reading/writing intervention for secondary English language learners on the road: Lessons learned from the pathway project"	2008	"Research in the Teaching of English"	"42"	"3"	"http://doi.org/"
"647f4abc"	"Milani, T.M., Johnson, S."	"Language politics and legitimation crisis in Sweden: A Habermasian approach"	2008	"Language Problems and Language Planning"	"32"	"1"	"http://doi.org/10.1075/lplp.32.1.02mil"
"35df9e05"	"Brunetti, L."	"On links and tails in Italian"	2009	"Lingua"	"119"	"5"	"http://doi.org/10.1016/j.lingua.2008.10.005"
"73643fb1"	"Nicolaides, C.S., Fernandes, V."	"Learner autonomy in the light of freire"	2008	"DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada"	"24"	"SPL.ISS."	"http://doi.org/10.1590/s0102-44502008000300006"
"d72422fe"	"Considine, J."	"Lascivious boys in the Bower of Bliss: A note on Faerie Queene II V 28 and II XII 72"	2009	"Notes and Queries"	"56"	"1"	"http://doi.org/10.1093/notesj/gjn220"
"0fdfde44"	"Dickey, M.W., Thompson, C.K."	"Automatic processing of wh- and NP-movement in agrammatic aphasia: Evidence from eyetracking"	2009	"Journal of Neurolinguistics"	"22"	"6"	"http://doi.org/10.1016/j.jneuroling.2009.06.004"
"91c48c13"	"O'Gorman, F."	"Gerard Manley Hopkins and George MacDonald on immortality"	2009	"Notes and Queries"	"56"	"3"	"http://doi.org/10.1093/notesj/gjp123"
"c6469781"	"Johnson, M."	"Essay Unsung Heroes Building an Actor-Centered Company at Oregon Shakespeare Festival An Interview with John Sipes &amp; Scott Kaiser"	2009	"Voice and Speech Review"	"6"	"1"	"http://doi.org/10.1080/23268263.2009.10761521"
"6f78bcdb"	"Bundrick, S.D."	"Dionysian themes and imagery in Oliver Stone's Alexander"	2009	"Helios"	"36"	"1"	"http://doi.org/10.1353/hel.0.0018"
"d6a2a5bc"	"Keidser, G., O'Brien, A., Carter, L., McLelland, M., Yeend, I."	"Variation in preferred gain with experience for hearing-aid users"	2008	"International Journal of Audiology"	"47"	"10"	"http://doi.org/10.1080/14992020802178722"
"44ba02e2"	"Moratz, R., Ragni, M."	"Qualitative spatial reasoning about relative point position"	2008	"Journal of Visual Languages and Computing"	"19"	"1"	"http://doi.org/10.1016/j.jvlc.2006.11.001"
"17a8ea7c"	"Mulhorn, K.A., Threats, T.T."	"Speech, hearing, and communication across five national disability surveys: Results of a DISTAB study using the ICF to compare prevalence patterns"	2008	"International Journal of Speech-Language Pathology"	"10"	"1-2"	"http://doi.org/10.1080/17549500701790546"
"c4a99a62"	"Ford, K."	"Critical incidents in the experiences of Japanese returnees"	2009	"Language and Intercultural Communication"	"9"	"2"	"http://doi.org/10.1080/14708470902807701"
"fe52490a"	"Absillis, K."	"From now on we speak civilized Dutchgcirc: The authors of flanders, the language of the Netherlands, and the readers of A. manteau"	2009	"Language and Literature"	"18"	"3"	"http://doi.org/10.1177/0963947009105853"
"737384fe"	"Grant, A., Hutchison, K., Hornsby, D., Brooke, S."	"Creative pedagogies: \"Art-full\" reading and writing"	2008	"English Teaching"	"7"	"1"	"http://doi.org/"
"4abf0d5a"	"Hawkes, J.D."	"Bharhut: A reassessment"	2008	"South Asian Studies"	"24"	"1"	"http://doi.org/10.1080/02666030.2008.9628677"
"e60dfc59"	"Hohenberger, A., Peltzer-Karpf, A."	"Language learning from the perspective of nonlinear dynamic systems"	2009	"Linguistics"	"47"	"2"	"http://doi.org/10.1515/LING.2009.017"
"1b57a43e"	"Mulligan, N.W., Peterson, D."	"Attention and Implicit Memory in the Category-Verification and Lexical Decision Tasks"	2008	"Journal of Experimental Psychology: Learning Memory and Cognition"	"34"	"3"	"http://doi.org/10.1037/0278-7393.34.3.662"
"d9a61893"	"Kiousis, S., McDevitt, M."	"Agenda setting in civic development: Effects of curricula and issue importance on youth voter turnout"	2008	"Communication Research"	"35"	"4"	"http://doi.org/10.1177/0093650208315978"
"04893936"	"Willson, K."	"Hans-Peter naumann (ed.), Alemannien und der norden"	2008	"NOWELE"	"53"	"1"	"http://doi.org/10.1075/nowele.53.06wil"
"019e8258"	"Ghorashi, S., Enns, J.T., Spalek, T.M., Di Lollo, V."	"Spatial cuing does not affect the magnitude of the attentional blink"	2009	"Attention, Perception, and Psychophysics"	"71"	"5"	"http://doi.org/10.3758/APP.71.5.989"
"a612373e"	"Palomares, N.A."	"Did you see it coming?: Effects of the specificity and efficiency of goal pursuit on the accuracy and onset of goal detection in social interaction"	2009	"Communication Research"	"36"	"4"	"http://doi.org/10.1177/0093650209333032"
"b2379961"	"Wade, A."	"Space pilot: An introduction to amateur flight simulation"	2008	"Social Semiotics"	"18"	"3"	"http://doi.org/10.1080/10350330802217055"
"6c2446e3"	"Greenfield, P.M., Lyn, H., Savage-Rumbaugh, E.S."	"Protolanguage in ontogeny and phylogeny: Combining deixis and representation"	2008	"Interaction Studies"	"9"	"1"	"http://doi.org/10.1075/is.9.1.04gre"
"6336956f"	"Field, M.C."	"Metaphor, mythology, and a navajo verb: The role of cultural constructs in the Lexicography of Endangered Languages"	2009	"Anthropological Linguistics"	"51"	"3-4"	"http://doi.org/"
"e5ae088f"	"Yu, L.-C., Wu, C.-H., Jang, F.-L."	"Psychiatric document retrieval using a discourse-aware model"	2009	"Artificial Intelligence"	"173"	"7-8"	"http://doi.org/10.1016/j.artint.2008.12.004"
"2766a879"	"Edmundson, M."	"\"love's bitter mystery\": Stephen dedalus, drowning, and the burden of guilt in ulysses"	2009	"English Studies"	"90"	"5"	"http://doi.org/10.1080/00138380903180884"
"54563fea"	"Thiong’o, N.W."	"Translated by the author my life in between languages"	2009	"Translation Studies"	"2"	"1"	"http://doi.org/10.1080/14781700802496134"
"da34a568"	"Spaulding, T.J., Plante, E., Vance, R."	"Sustained selective attention skills of preschool children with specific language impairment: Evidence for separate attentional capacities"	2008	"Journal of Speech, Language, and Hearing Research"	"51"	"1"	"http://doi.org/10.1044/1092-4388(2008/002)"
"fa26a499"	"Farr, F., Murphy, B."	"Religious references in contemporary Irish English: 'For the love of God almighty. . . . I'm a holy terror for turf'"	2009	"Intercultural Pragmatics"	"6"	"4"	"http://doi.org/10.1515/IPRG.2009.027"
"592ea1df"	"Vigil-Colet, A., Morales-Vives, F., Tous, J."	"The relationships between functional and dysfunctional impulsivity and aggression across different samples"	2008	"Spanish Journal of Psychology"	"11"	"2"	"http://doi.org/10.1017/S1138741600004480"
"0da30d5f"	"Hansen, M.-B.M., Strudsholm, E."	"The semantics of particles: Advantages of a contrastive and panchronic approach: A study of the polysemy of French déjà and Italian già"	2008	"Linguistics"	"46"	"3"	"http://doi.org/10.1515/LING.2008.016"
"f73d6350"	"Woods, D."	"The good soldier's end: From suicide to martyrdom"	2008	"Byzantinoslavica"	"66"	"1-2"	"http://doi.org/"
"bf1d89a4"	"Neel, A.T."	"Effects of loud and amplified speech on sentence and word intelligibility in Parkinson disease"	2009	"Journal of Speech, Language, and Hearing Research"	"52"	"4"	"http://doi.org/10.1044/1092-4388(2008/08-0119)"
"59d6a431"	"Salden, R.J.C.M., Aleven, V.A.W.M.M., Renkl, A., Schwonke, R."	"Worked Examples and Tutored Problem Solving: Redundant or Synergistic Forms of Support?"	2009	"Topics in Cognitive Science"	"1"	"1"	"http://doi.org/10.1111/j.1756-8765.2008.01011.x"
"d1f2c29e"	"Batoréo, H.J."	"Cognitive and lexical characteristics of Motion in liquid medium: AQUA-motion verbs in typologically different languages"	2008	"Psychology of Language and Communication"	"12"	"2"	"http://doi.org/10.2478/v10057-008-0006-x"
"1ef521f2"	"Holm, J., Intumbo, I."	"Quantifying superstrate and substrate influence"	2009	"Journal of Pidgin and Creole Languages"	"24"	"2"	"http://doi.org/10.1075/jpcl.24.2.02hol"
"15d03f93"	"Klenk, U."	"Georg A. Kaiser (ed.), Deutsche Romanistik – generativ"	2008	"Zeitschrift fur Romanische Philologie"	"124"	"4"	"http://doi.org/10.1515/zrph.2008.063"
"a91b90ee"	"Hilton, M."	"The customer is always wrong: Consumer complaint in late-NEP Russia"	2009	"Russian Review"	"68"	"1"	"http://doi.org/10.1111/j.1467-9434.2009.00510.x"
"cf980187"	"Taylor, C."	"Pre-paid literacy: Negotiating the cost of adolescent mobile technology use"	2009	"English in Australia"	"44"	"2"	"http://doi.org/"
"de64d09e"	"van Eemeren, F.H., Houtlosser, P., Snoeck Henkemans, A.F."	"Dialectical profiles and indicators of argumentative moves"	2008	"Journal of Pragmatics"	"40"	"3"	"http://doi.org/10.1016/j.pragma.2007.12.002"
"ad07412b"	"Hamp, E.P."	"An etymological note on english Ta and Ta-Ta"	2008	"NOWELE"	"53"	"1"	"http://doi.org/10.1075/nowele.53.05ham"
"bbefb399"	"Jönsson-Steiner, E., Lahiri, A."	"Tonal accents and rhyme in 18th-century Swedish"	2008	"Nordic Journal of Linguistics"	"31"	"1"	"http://doi.org/10.1017/S0332586508001819"
"77134dda"	"Fincham, G."	"Conrad's ‘Embedded’ narratives"	2008	"English Academy Review"	"25"	"2"	"http://doi.org/10.1080/10131750802348426"
"0fa7542a"	"Sands-O'Connor, K."	"After midnight: Naming, west Indians, and British children's literature"	2008	"Names"	"56"	"1"	"http://doi.org/10.1179/175622708X282956"
"d65b7187"	"Jansen, L."	"Acquisition of German word order in tutored learners: A cross-sectional study in a wider theoretical context"	2008	"Language Learning"	"58"	"1"	"http://doi.org/10.1111/j.1467-9922.2007.00438.x"
"50e43a25"	"Breitkopf, A."	"Russian academic style in sociology: Changes and development"	2009	"Russian Linguistics"	"33"	"3"	"http://doi.org/10.1007/s11185-009-9042-y"
"27bcd188"	"Jarmulowicz, L., Taran, V.L., Hay, S.E."	"Lexical frequency and third-graders' stress accuracy in derived English word production"	2008	"Applied Psycholinguistics"	"29"	"2"	"http://doi.org/10.1017/S0142716407080101"
"0d948e5e"	"Scarborough, R., Keating, P., Mattys, S.L., Cho, T., Alwan, A."	"Optical Phonetics and Visual Perception of Lexical and Phrasal Stress in English"	2009	"Language and Speech"	"52"	"2-3"	"http://doi.org/10.1177/0023830909103165"
"4c4dcbe6"	"Jetnikoff, A."	"Digital storytelling, podcasts, blogs and vlogs: Exploring a range of new media texts and forms in English"	2009	"English in Australia"	"44"	"2"	"http://doi.org/"
"200fed77"	"Yan, S., Nicoladis, E."	"Finding le mot juste: Differences between bilingual and monolingual children's lexical access in comprehension and production"	2009	"Bilingualism"	"12"	"3"	"http://doi.org/10.1017/S1366728909990101"
"f88bcb94"	"Sarmah, P., Gogoi, D.V., Wiltshire, C."	"Thai English: Rhythm and vowels"	2009	"English World-Wide"	"30"	"2"	"http://doi.org/10.1075/eww.30.2.05sar"
"50af4f67"	"Blommaert, J."	"Ethnography and democracy: Hymes's political theory of language"	2009	"Text and Talk"	"29"	"3"	"http://doi.org/10.1515/TEXT.2009.014"
"c3dfe07e"	"Dimitrova, M."	"Adaptation of Greek feminine α-declension nouns ending in -η in Medieval Slavonic sources: The evidence of Croato-Glagolitic missals"	2009	"Slavia"	"78"	"3-4"	"http://doi.org/"
"b534fea8"	"Moisl, H., Maguire, W."	"Identifying the main determinants of phonetic variation in the Newcastle Electronic Corpus of Tyneside English"	2008	"Journal of Quantitative Linguistics"	"15"	"1"	"http://doi.org/10.1080/09296170701794302"
