"row_num","ID","clickable_doi","Title","Year","Authors","year_split"
812,"1332a93f","http://doi.org/10.1017/S0954394518000066","A sociophonetic account of onset/s/weakening in Salvadoran Spanish: Instrumental and segmental analyses",2018,"Brogan, F.D., Bolyanatz, M.A.","After-OS"
813,"e86871b8","http://doi.org/10.1016/j.compcom.2018.03.001","Digital Writing, Multimodality, and Learning Transfer: Crafting Connections between Composition and Online Composing",2018,"Shepherd, R.P.","After-OS"
814,"1219375f","http://doi.org/10.11649/cs.1939","A cognitive linguistics approach to internet memes on selected Polish internet sites",2019,"Ostanina-Olszewska, J., Majdzinska-Koczorowicz, A.","After-OS"
815,"c7908485","http://doi.org/","From authentic input to authentic output: Assessing the real world potential of ESP tourism student writing",2018,"Friedman, G.","After-OS"
816,"c52c0403","http://doi.org/10.1111/lang.12322","Cognitive Language Aptitude",2019,"Doughty, C.J.","After-OS"
817,"e64c46ed","http://doi.org/10.2989/16073614.2018.1450638","Language learning applications for Sepedi: a user experience study",2018,"Wilken, I., Taljard, E., de Wet, F.","After-OS"
818,"fa06ff37","http://doi.org/10.13128/JEMS-2279-7149-24880","About french vernacular traditions: Medieval roots of modern theatre practices",2019,"Smith, D.","After-OS"
819,"b809dff3","http://doi.org/10.1177/0142723719828258","Effects of grammatical category and morphology on fast mapping in typically developing and late talking toddlers",2019,"Rujas, I., Casla, M., Mariscal, S., Lázaro López-Villaseñor, M., Murillo Sanz, E.","After-OS"
820,"fe51ccb7","http://doi.org/10.1080/07908318.2017.1350189","Attitudes and anxieties of business and education students towards English: some data from the Basque Country",2018,"Santos, A., Cenoz, J., Gorter, D.","After-OS"
821,"f4a3d4ec","http://doi.org/10.1016/j.langsci.2019.01.002","Perception of lexical stress and sentence focus by Korean-speaking and Spanish-speaking L2 learners of English",2019,"Lee, G., Shin, D.-J., Martinez Garcia, M.T.","After-OS"
822,"1d77cfd8","http://doi.org/10.1044/2018_LSHSS-17-0141","Screening children’s speech: The impact of imitated elicitation and word position",2019,"McLeod, S., Masso, S.","After-OS"
823,"548f6c5a","http://doi.org/10.1080/14708477.2019.1569671","Exploring dialectal variations on quality health communication and healthcare delivery in the Sissala District of Ghana",2019,"Abdulai, M., Alhassan, A.-R.K., Sanus, K.M.","After-OS"
824,"92d9c5b3","http://doi.org/10.1177/1525740117727491","Online Communication Training for Parents of Children With Autism Spectrum Disorder",2018,"Douglas, S.N., Kammes, R., Nordquist, E.","After-OS"
825,"3598d9e8","http://doi.org/10.4102/rw.v10i1.209","English vocabulary exposure in South African township schools: Pitfalls and opportunities",2019,"Stoffelsma, L.","After-OS"
826,"2fffb7f5","http://doi.org/10.1075/forum.18015.mod","Developing and validating involvement in translation scale and its relationship with translation ability",2019,"Modarresi, G.","After-OS"
827,"63e8287f","http://doi.org/10.12807/ti.110202.2018.a06","Probing for sensitivity in translated survey questions: Differences in respondent feedback across cognitive probe types",2018,"Mneimneh, Z., Hibben, K.C., Bilal, L., Hyder, S., Shahab, M., Binmuammar, A., Altwaijri, Y.","After-OS"
828,"a76f8d5f","http://doi.org/10.1080/02666286.2018.1496698","Robert smithson: A rhetoric of movement",2018,"Muir, P.","After-OS"
829,"9f5ffbee","http://doi.org/10.1515/les-2019-0003","Rewritten Autobiography: W. E. B. du Bois' Soliloquy on Viewing My Life in the German Democratic Republic",2019,"Beck, H.","After-OS"
830,"c662cb90","http://doi.org/10.1353/dic.2019.0015","Etymology and the doctrine of correctness: Word meaning in dictionaries of english usage",2019,"Chapman, D.","After-OS"
831,"c103fcfd","http://doi.org/10.1044/2018_AJSLP-16-0239","The effects of parent training on vocabulary scores of young children with hearing loss",2018,"Lund, E.","After-OS"
832,"1deba029","http://doi.org/10.1016/j.system.2018.04.009","Collaborative writing in the EFL classroom: The effects of L1 and L2 use",2018,"Zhang, M.","After-OS"
833,"30a32d49","http://doi.org/10.1007/s11145-018-9901-2","Effects of preschoolers’ storybook exposure and literacy environments on lower level and higher level language skills",2019,"Grolig, L., Cohrdes, C., Tiffin-Richards, S.P., Schroeder, S.","After-OS"
834,"d21775e7","http://doi.org/10.1093/applin/amx026","Expanding the Methodological Arsenal of Applied Linguistics with a Robust Statistical Procedure",2018,"Nikitina, L., Furuoka, F.","After-OS"
835,"efed3434","http://doi.org/10.1080/1750399X.2019.1617653","Acquisition of interpreting strategies by student interpreters",2019,"Dong, Y., Li, Y., Zhao, N.","After-OS"
836,"429582a1","http://doi.org/10.1558/sols.33154","Analyzing the production of a non-standard form: Variable use of preterit andar in Bogotano Spanish",2018,"Nemogá, M., Kanwit, M.","After-OS"
837,"18978d3f","http://doi.org/","Prospective teachers’ level of communicative competence as basis for English program enhancement",2019,"Lingan, L.M.","After-OS"
838,"6529b241","http://doi.org/10.5840/ajs201862038","Human understanding: The key triad",2018,"Cobley, P.","After-OS"
839,"75279ffa","http://doi.org/10.1515/iral-2018-2006","Mr Bean exits the garage driving or does he drive out of the garage? Bidirectional transfer in the expression of Path",2019,"Muñoz, M., Cadierno, T.","After-OS"
840,"b3d97c6b","http://doi.org/10.1016/j.system.2018.07.003","Understanding primary school students’ use of self-regulated writing strategies through think-aloud protocols",2018,"Bai, B.","After-OS"
841,"8183a3b8","http://doi.org/10.1111/flan.12391","Exploring achievement goal theory, ACTFL's 5 Cs, and the L2 classroom: What goals do students set?",2019,"Miller, A.M.","After-OS"
842,"4b662f31","http://doi.org/","Documenting a language with phonemic and phonetic variation: The case of Enets",2018,"Khanina, O.","After-OS"
843,"b6f15826","http://doi.org/10.1080/10350330.2018.1443584","Heritage, semiotics and innovations: architectural space, object-designs, meanings and implications in sustainable development",2019,"Saidi, U.","After-OS"
844,"9a09e48d","http://doi.org/10.1163/24055069-00303003","The Making of a Man of Letters: The Backstage and Afterlife of Paul Rapin Thoyras' Histoire d'Angleterre",2018,"Franchina, M.","After-OS"
845,"74dfd1f9","http://doi.org/10.3828/AJFS.2019.05","Ghosts in the text: Writing technologies, authorial strategy and the politics of reactionary autoimmunity in Houellebecq's works",2019,"Grass, D.","After-OS"
846,"b7db41e5","http://doi.org/10.12832/94733","THE FACULTY of LANGUAGE between PROBLEMS and PARADOXES",2019,"Amato, S.I.","After-OS"
847,"9b50121d","http://doi.org/10.1080/00751634.2018.1411091","‘Maister of al artificiall force and sleight’: Tempo and dissimulation in castiglione’s book of the courtier",2018,"Coblentz, D.","After-OS"
848,"ae44da3b","http://doi.org/10.1017/S0305000917000307","Parent-child conversations about literacy: A longitudinal, observational study",2018,"Treiman, R., Decker, K., Robins, S., Ghosh, D., Rosales, N.","After-OS"
849,"f4b5acb6","http://doi.org/10.1075/is.18018.mak","Task allocation for improved ergonomics in Human-Robot Collaborative Assembly",2019,"Makrini, I.E., Merckaert, K., De Winter, J., Lefeber, D., Vanderborght, B.","After-OS"
850,"4937a608","http://doi.org/10.1080/13488678.2018.1471639","Negotiating ‘ares,’ ‘cans,’ and ‘shoulds’ of being and becoming in English language teaching: two teacher accounts from one Japanese university",2019,"Rudolph, N., Yazan, B., Rudolph, J.","After-OS"
851,"98e4c5f9","http://doi.org/10.1590/1984-6398201813190","L2 speech intelligibility: Effects of coda modification, degree of semantic information and listeners’ background | Inteligibilidade da fala em l2: Efeitos da coda modificada, grau de informação semântica e perfil dos ouvintes",2018,"Silveira, R., Silva, T.C.","After-OS"
852,"4c82f2bc","http://doi.org/10.1016/j.linged.2018.12.005","“I still think there's a need for proper, academic, Standard English”: Examining a teacher's negotiation of multiple language ideologies",2019,"Weaver, M.M.","After-OS"
853,"cc8eb677","http://doi.org/10.1007/s11145-018-9829-6","Identifying the unique role of orthographic working memory in a componential model of Hong Kong kindergarteners’ Chinese written spelling",2018,"Mo, J., McBride, C., Yip, L.","After-OS"
854,"c8dfbf73","http://doi.org/10.1002/tesj.377","Experienced teachers’ beliefs and practices toward communicative approaches in teaching English as a foreign language in rural Ukraine",2019,"Mason, A., Payant, C.","After-OS"
855,"6e498852","http://doi.org/10.1075/rcl.00019.kri","English as a lingua franca in Europe: The identification of L1 and L2 accents",2018,"Kristiansen, G., Zenner, E., Geeraerts, D.","After-OS"
856,"f8cbe70a","http://doi.org/10.5817/BSE2018-2-7","In search of a new epistemology of the urban in the writing of Ivan Vladislavić",2018,"Kębłowska-Ławniczak, E.","After-OS"
857,"437cd2b2","http://doi.org/","The role of language in creating myths",2018,"Aroshidze, M.","After-OS"
858,"714edbdd","http://doi.org/10.1016/j.lingua.2019.06.006","Socio-psychological salience and categorisation accuracy of speaker place of origin",2019,"McKenzie, R.M., Huang, M., Ong, T.T., Snodin, N.","After-OS"
859,"caa447f1","http://doi.org/","Inter-textual vocabulary growth patterns for marine engineering English",2019,"Li, J.","After-OS"
860,"0c77fd76","http://doi.org/","Analyzing in-service and pre-service teachers' perceptions on peer reflection at iain bone",2019,"Wanci, R., Darwis, N.","After-OS"
861,"5727dbfb","http://doi.org/10.1007/s11061-019-09598-6","Fornication in Juan’s Dark Night",2019,"McGlynn, M.","After-OS"
862,"f21c118d","http://doi.org/10.1093/hcr/hqy011","Solidarity effects in social movement messaging: How cueing dominant group identity can increase movement support",2019,"Lane, D.S., Coles, S.M., Saleem, M.","After-OS"
863,"1bc1f947","http://doi.org/10.1093/fmls/cqx074","Honegger, Cocteau and a man-eating lion on the Eiffel tower: Concealment and contradiction",2018,"Connon, D.","After-OS"
864,"7e12bcd4",NA,"Transversal Connections: The Cervantes Quatercentenary in Spain and its Comparison with \Shakespeare Lives\""	2019	""Multicultural Shakespeare",19,"Gregor, K.","Pre-OS"
865,"07641c49","http://doi.org/10.1017/S0305000917000162","Temporal features of word-initial /s/+stop clusters in bilingual Mandarin-English children and monolingual English children and adults",2018,"Yang, J.","After-OS"
866,"a15b44ab","http://doi.org/10.13110/narrcult.5.1.0121","A mirror for princesses: Mūnis-nāma, a twelfth-century collection of persian tales corresponding to the ottoman turkish tales of the faraj baʿd al-shidda",2018,"Askari, N.","After-OS"
867,"fc2adc52","http://doi.org/10.1086/696145","A Basmala-inscribed jug from Arsur’s Mamluk destruction of ad 1265: The religious manifestation of a Christian- Used table vessel?",2018,"Tal, O.","After-OS"
868,"d2c4f7a0","http://doi.org/10.22055/rals.2018.13794","Investigating researcher identity in qualitative research articles in applied linguistics journals through the lens of CDA",2018,"Rahimpour, S., Sotoudehnama, E., Sasani, F.","After-OS"
869,"b96d9c64","http://doi.org/10.25162/hermes-2019-0043","Did Nicanor actually write a treatise (Greek Passage) (On the ships at anchor)?",2019,"Nünlist, R.","After-OS"
870,"d59352a0","http://doi.org/10.28914/Atlantis-2019-41.2.10","Flying solo: Mobility in up in the air",2019,"Treviño, I.","After-OS"
871,"70a59948","http://doi.org/10.1007/s11145-017-9742-4","Investigating the mechanisms of written word production: insights from the written blocked cyclic naming paradigm",2019,"Breining, B., Rapp, B.","After-OS"
872,"6e464f99","http://doi.org/10.22055/rals.2019.14694","A spiritual and moral pursuit of Russian literature in the 19th century (Axiological aspect of literary research)",2019,"Zhilenkov, A.I., Kichigina, V.V., Polovneva, M.V., Poltoratskaya, S.V., Semykina, E.N., Shirina, E.A.","After-OS"
873,"b68571d2","http://doi.org/10.1163/15685365-12341612","Ein \""Ocean von Gelehrsamkeit\"": Sir William Mitchell Ramsays Briefe an Adolf von Harnack",2018,"Weiß, A.","After-OS"
874,"8ef7c6a0","http://doi.org/10.1080/14781700.2018.1534697","Translation, book history and the transnational life of “street literature”",2019,"Colombo, A.","After-OS"
875,"cf8a2347","http://doi.org/10.1080/00909882.2018.1528622","Social media affordances in the context of police transparency: An analysis of the first public archive of police body camera videos",2018,"Ramirez, F.A.","After-OS"
876,"b58a40bf","http://doi.org/10.1007/s11145-018-9926-6","Multiple dimensions of adolescents’ reading attitudes and their relationship with reading comprehension",2019,"Jang, B.G., Ryoo, J.H.","After-OS"
877,"35a111fa","http://doi.org/10.22363/2312-9182-2018-22-1-94-107","Attaching feelings and emotions to propositions. Some insights on irony and internet communication",2018,"Yus, F.","After-OS"
878,"358da09b","http://doi.org/10.1177/0265532216679452","Measuring L2 speakers’ interactional ability using interactive speech tasks",2018,"van Batenburg, E.S.L., Oostdam, R.J., van Gelderen, A.J.S., de Jong, N.H.","After-OS"
879,"a9477189","http://doi.org/10.1515/flin-2019-2014","Gender in Ninilchik Russian: A morphosyntactic account",2019,"Steriopolo, O.","After-OS"
880,"42d9fcb3","http://doi.org/10.7203/qdfed.24.16330","Ghostly memories of Afro-Europeanness after the Great war in Esi Edugyan’s half blood blues",2019,"Ramon, V.C.","After-OS"
881,"01decbdd","http://doi.org/10.1108/ETPC-03-2019-0031","Embodied refusals and choreographic criticalities: Seventh grade boys of color writing “Mute”",2019,"Krone, B.","After-OS"
882,"cbc30937","http://doi.org/10.1017/langcog.2019.14","The iconicity toolbox: Empirical approaches to measuring iconicity",2019,"Motamedi, Y., Little, H., Nielsen, A., Sulik, J.","After-OS"
883,"83857137","http://doi.org/10.17576/3L-2019-2504-08","A cognitive-oriented exploration of the development of translation competence: A case study of Iranian Translation Learners",2019,"Komeili, M., Dabaghi, A., Barati, H.","After-OS"
884,"04a09446","http://doi.org/10.1080/23273798.2017.1401101","The N400 as an index of lexical preactivation and its implications for prediction in language comprehension",2018,"Szewczyk, J.M., Schriefers, H.","After-OS"
885,"c5e8c244","http://doi.org/10.1177/0093650219887025","Titling Practices and Their Implications in Communication Research 1970-2010: Cutesy Cues Carry Citation Consequences<sup>1</sup>",2019,"Keating, D.M., Richards, A.S., Palomares, N.A., Banas, J.A., Joyce, N., Rains, S.A.","After-OS"
886,"281181cd","http://doi.org/","Southernsyllabus teaching and activism in southern studies",2018,"Davis, D.A.","After-OS"
887,"163316da","http://doi.org/","On the balkan character of naming the types of wine in Bulgarian dialects",2019,"Halil, A.","After-OS"
888,"62eddcdc","http://doi.org/10.1080/0163853X.2017.1330034","Complement Set Reference after Implicitly Small Quantities: An Event-Related Potentials Study",2018,"Ingram, J., Ferguson, H.J.","After-OS"
889,"0fee9b6e","http://doi.org/10.2989/16073614.2019.1671882","Translation and development: (non-)translation and material exclusion in South Africa",2019,"Botha, M.","After-OS"
890,"e65c0357","http://doi.org/10.1093/fs/knz129","État présent: Literature and photography",2019,"Welch, E.","After-OS"
891,"2e618a61","http://doi.org/10.1016/j.pragma.2018.09.008","A pragmatic reversal: Italian per favore ‘please’ and its variants between politeness and impoliteness",2019,"Fedriani, C.","After-OS"
892,"e9ccf685","http://doi.org/10.1111/russ.12166","On disappointment in terrorism, war, and revolution: Boris Savinkov’s what didn’t happen and Leo Tolstoy’s war and peace",2018,"Patyk, L.E.","After-OS"
893,"9d7c63b7","http://doi.org/","Who has the right to write? Custodian writing and white property in the university",2019,"Marotta, C.","After-OS"
894,"109c548a","http://doi.org/10.1177/0891241617702196","Youth Gangs, Violence, and Local Culture in Chiang Mai, Northern Thailand",2018,"Cohen, A.","After-OS"
895,"176c7160","http://doi.org/10.1632/pmla.2018.133.3.661","Sedimental education; or, reading as we age",2018,"Rabinowitz, P.J.","After-OS"
896,"ea5e05cd","http://doi.org/","Jean-Marie Pelt and J.M.G. Le Clezio's Invitation to think and live otherwise in the anthropocene",2019,"Moser, K.","After-OS"
897,"6a316045","http://doi.org/","A critical look at NLP in ELT",2018,"Mayne, R.","After-OS"
898,"fd5b7ec5","http://doi.org/10.1080/23273798.2017.1404114","From words-as-mappings to words-as-cues: the role of language in semantic knowledge",2019,"Lupyan, G., Lewis, M.","After-OS"
899,"8e6bd0ae","http://doi.org/10.1080/2050571X.2019.1579407","Guest Editorial",2019,"Mahendra, N.","After-OS"
900,"1bd48d3f","http://doi.org/10.1080/10489223.2017.1344847","Early Underspecification of Functional Categories: Evidence from the Acquisition of Locative PPs in Russian",2018,"Mitrofanova, N.","After-OS"
901,"e5efe0f8","http://doi.org/10.1515/sem-2018-0104","Visual semiotics and automatic analysis of images from the Cultural Analytics Lab: How can quantitative and qualitative analysis be combined?",2019,"Dondero, M.G.","After-OS"
902,"c6c2b7b5","http://doi.org/","Resyllabification in standard Arabic: A constraint-based approach",2019,"Btoosh, M.A.","After-OS"
903,"4e0d125b","http://doi.org/","‘As much as i love being in the classroom …’: Understanding secondary English teachers’ workload",2018,"Manuel, J., Carter, D., Dutton, J.","After-OS"
904,"6f0175ef","http://doi.org/10.1353/hel.2019.0005","The omen and the dream: Helen's and Penelope's visions of the eagle and the geese in Homer, Odyssey 15.160-178 and 19.535-555",2019,"Stockdale, E.","After-OS"
905,"fa4ee071","http://doi.org/10.1093/joc/jqy061","Chinese newspaper groups in the digital era: The resurgence of the party press",2019,"Wang, H., Sparks, C.","After-OS"
906,"f6ae9f8e","http://doi.org/10.20916/1812-3228-2019-4-20-27","Challenges of intercultural communication from the perspective of linguistic interpretation theory",2019,"Boldyrev, N.N., Dubrovskaya, O.G.","After-OS"
907,"667686c9","http://doi.org/10.1016/j.linged.2018.06.002","Practices of self-selection in the graduate classroom: Extension, redirection, and disjunction",2018,"Takahashi, J.","After-OS"
908,"f2e832a1","http://doi.org/10.1016/j.cognition.2019.06.002","Using what's there: Bilinguals adaptively rely on orthographic and color cues to achieve language control",2019,"Fadlon, J., Li, C., Prior, A., Gollan, T.H.","After-OS"
909,"fb2c1f3c","http://doi.org/","Knowledge standardization: Key words and word combinations in definitions",2018,"Latu, M.","After-OS"
910,"cd2b69e2","http://doi.org/10.1044/2017_JSLHR-L-17-0246","Planning deficits in children with specific language impairment are reflected in unnecessarily awkward grasps",2018,"Sanjeevan, T., Rosenbaum, D.A., Mainela-Arnold, E.","After-OS"
911,"17462a47","http://doi.org/10.1007/s10462-017-9539-5","Knowledge-based recommendation: a review of ontology-based recommender systems for e-learning",2018,"Tarus, J.K., Niu, Z., Mustafa, G.","After-OS"
912,"304cc964","http://doi.org/10.12697/SSS.2018.46.4.07","Returning 'learning' to education: Toward an ecological conception of learning and teaching",2018,"Campbell, C.","After-OS"
913,"64168dc5","http://doi.org/10.1080/14787318.2019.1586175","Growing Pains: Interior and Exterior in Maeterlinck’s Decadent Nature Writing",2018,"Ryan, N.","After-OS"
914,"81d8d1b6","http://doi.org/10.4102/rw.v10i1.196","The impact of digital copyright law and policy on access to knowledge and learning",2019,"Pistorius, T., Mwim, O.S.","After-OS"
915,"9c72a22d","http://doi.org/10.1080/04250494.2018.1414416","The dangling conversation: the location and function of author, text and reader in literary texts",2018,"Glover, M.","After-OS"
916,"ea632f31","http://doi.org/10.1016/j.langcom.2019.03.001","The problematic definition of ‘Chinese’ in Hong Kong",2019,"Clark, A.S.","After-OS"
917,"31517d49","http://doi.org/10.1353/mln.2019.0106","Girard/Derrida: Difference on difference",2019,"Sebbah, F.-D.","After-OS"
918,"80b42a30","http://doi.org/10.3366/vic.2018.0317","Buried narratives: Exhuming the mother’s story in oliver twist",2018,"Wilson, M.L.","After-OS"
919,"e52d9d65","http://doi.org/10.18488/journal.23.2019.84.135.145","Extra-linguistic elements in learning second language",2019,"Kamaruddin, R., Rosli, M.N.A., Hamid, T.N.A.T.A., Hamzah, N.S., Salleh, M.M.","After-OS"
920,"7234009e","http://doi.org/10.1044/2017_JSLHR-H-17-0263","Comparison of subjective and objective measures of hearing, auditory processing, and cognition among older adults with and without mild cognitive impairment",2018,"Fausto, B.A., Badana, A.N.S., Arnold, M.L., Lister, J.J., Edwards, J.D.","After-OS"
921,"c4b3c819","http://doi.org/","“I must not settle into a figure”: French portraits of Virginia Woolf in the shadow of proust and Joyce",2019,"Federici, A.","After-OS"
922,"bf5f9a93","http://doi.org/10.1177/0267658319877666","Language proficiency is only part of the story: Lexical access in heritage and non-heritage bilinguals",2019,"Wiener, S., Tokowicz, N.","After-OS"
923,"584bac7f","http://doi.org/10.1111/1460-6984.12390","Effect of type of language therapy on expressive language skills in patients with post-stroke aphasia",2018,"Vuksanović, J., Milovanović, T., Konstantinović, L., Filipović, S.R.","After-OS"
924,"7dc7f1c2","http://doi.org/10.1515/ijsl-2018-0004","Translation as a sub-set of public and social policy and a consequence of multiculturalism: The provision of translation and interpreting services in Australia",2018,"Hlavac, J., Gentile, A., Orlando, M., Zucchi, E., Pappas, A.","After-OS"
925,"d053fac2","http://doi.org/10.18355/XL.2019.12.03.07","Functional and syntactic features of free indirect discourse in M.I. tsvetaeva’s prose works",2019,"Galimullina, R.I., Kazakova, J.K., Puchinina, O.P.","After-OS"
926,"cd2d4a8b","http://doi.org/10.1177/0739986319851248","Neighborhood Ethnic Composition and Perceived Discrimination Among Young Adult Latina/os: The Mediating Role of Ethnic Centrality",2019,"Camacho, G., Allen, A.M., Quinn, D.M.","After-OS"
927,"74657944","http://doi.org/10.1111/tops.12304","Multi-Scale Contingencies During Individual and Joint Action",2018,"Scott Jordan, J., Schloesser, D.S., Bai, J., Abney, D.","After-OS"
928,"9f34d0d0","http://doi.org/10.22055/rals.2019.15374","A critical look at language functions and language policies in the Russian modern educational context",2019,"Gorbacheva, N.P, Khramova, E.V, Bolshakov, A.G, Tereshina, E.A","After-OS"
929,"262119ee","http://doi.org/10.1016/j.linged.2019.04.005","A functional perspective on the challenges of teaching English tenses to speakers of other languages: The case of adult speakers of Serbian",2019,"Stosic, D.","After-OS"
930,"9114a156","http://doi.org/10.1162/ling_a_00329","Gender at the edge",2019,"Sigurðsson, H.Á.","After-OS"
931,"1770de5b","http://doi.org/10.1515/iral-2018-2007","A cognitive approach to teaching deictic motion verbs to German and Italian students of Spanish",2019,"Colasacco, M.A.","After-OS"
932,"2b3406e6","http://doi.org/10.1080/0013838X.2018.1558761","“Upon Our Sense of Style”: W. H. Auden’s “New Year Letter” and Catastrophe",2019,"Lewis, D.L.M.","After-OS"
933,"8b6e1cf4","http://doi.org/10.3196/003581218822496948","Pagan myths in the auto sacramental: On transcultural poetics in Sor Juana's El divino Narciso and its loa (with a reference to Calderón's El divino Orfeo) | Pagane Mythen im auto sacramental: Zur transkulturellen Poetik in Sor Juanas El divino Narciso und seiner loa (mit einem Seitenblick auf Calderóns El divino Orfeo)",2018,"Weiser, J.","After-OS"
934,"28825a50","http://doi.org/10.1075/lic.17011.pes","Slavic and Romance pro-drop in contrast: Evidence from Czech and Spanish",2019,"Pešková, A.","After-OS"
935,"4e363d4b","http://doi.org/","A naval official among the gods: Basileia as in Aristoph. A v. 1537-43",2018,"Morosi, F.","After-OS"
936,"1fe731b8","http://doi.org/10.1515/applirev-2016-1009","Pinpointing the role of the native language in L2 learning: Acquisition of spatial prepositions in English by Russian and Turkish native speakers",2019,"Antonova Unlu, E.","After-OS"
937,"af1b1ee4","http://doi.org/10.3758/s13414-018-1526-7","Dissecting stimulus–response binding effects: Grouping by color separately impacts integration and retrieval processes",2018,"Laub, R., Frings, C., Moeller, B.","After-OS"
938,"eb7609e4","http://doi.org/10.1632/pmla.2018.133.1.166","How do we write, now?",2018,"Spivak, G.C.","After-OS"
939,"02734a47","http://doi.org/","La fille de son père: Secrecy, Love, and Writing in Assia Djebar's Nulle part dans la maison de mon père",2019,"Tindira, J.","After-OS"
940,"a5b18485","http://doi.org/10.2478/aa-2019-0008","Narrating the extremes: The language of suffering and survival in Laila Lalami's the Moor's Account",2019,"Sensri, I., Benabed, F.","After-OS"
941,"f37af18a","http://doi.org/10.1080/09500782.2018.1511728","‘Nothing too major’: how poor revision of writing may be an adaptive response to school tasks",2019,"Oliver, L.","After-OS"
942,"0caa1667","http://doi.org/10.1177/1086296X19859515","Literacy-Related Abilities’ Effects on Argumentative Text Quality Structure",2019,"Stavans, A., Seroussi, B., Zadunaisky Ehrlich, S.","After-OS"
943,"5d889cb8","http://doi.org/10.1075/lab.19072.mat","Prosodic transfer in the receptive modality recognizing morphology within L2 prosody",2019,"Matthews, J.","After-OS"
944,"7c4201d9","http://doi.org/10.1016/j.specom.2018.10.009","Binaural speech intelligibility through personal and non-personal HRTF via headphones, with added artificial noise and reverberation",2018,"Orduña-Bustamante, F., Padilla-Ortiz, A.L., Torres-Gallegos, E.A.","After-OS"
945,"53afbdab","http://doi.org/","Motivating EFL learners to speak by embracing local culture and tradition",2018,"Basalama, N.","After-OS"
946,"5c31bef1","http://doi.org/10.1080/09658416.2019.1636802","The construction of conflict talk across workplace contexts: (towards) a theory of conflictual compact",2019,"Handford, M., Koester, A.","After-OS"
947,"a4895415","http://doi.org/10.1080/00437956.2019.1567038","Reading the word in a foreign tongue: Islam’s scripture and non-Arab Muslims <sup>†</sup>",2019,"Barlas, A.","After-OS"
948,"58375e55","http://doi.org/10.1080/07908318.2018.1541999","English language and literacy proficiency of students in an urban Fiji primary school",2019,"Hopf, S.C., McDonagh, S.H., Wang, C., McLeod, S.","After-OS"
949,"aa2a4388","http://doi.org/10.35903/teanga.v25i0.54","A pragmatic analysis of requests in irish english and russian",2018,"McCarthy, M.M.","After-OS"
950,"515a921a","http://doi.org/","A note on liturgical and mystical quotations in flamenca",2019,"Boitani, G.","After-OS"
951,"036ef9f2","http://doi.org/10.1111/1460-6984.12495","Speech and language therapy for primary progressive aphasia across the UK: A survey of current practice",2019,"Volkmer, A., Spector, A., Warren, J.D., Beeke, S.","After-OS"
952,"b7721ac2","http://doi.org/10.1632/pmla.2019.134.1.9","Reading spaces",2019,"Ender, E., Lynch, D.S.","After-OS"
953,"92bf9cce","http://doi.org/10.1515/opli-2018-0026","Inferences in interaction and language change",2018,"Ehmer, O., Rosemeyer, M.","After-OS"
954,"cc8ea0e7","http://doi.org/10.1075/ps.16028.jaw","Crossing languages – Crossing discourses A corpus-assisted study of Kulturkampf in German, Polish and English",2018,"Jaworska, S., Leuschner, T.","After-OS"
955,"7bfff2dd","http://doi.org/10.1075/jlp.16035.fuk","Partisan follow-ups Editorial slant among newspapers during the 2013 Japanese Upper House election",2018,"Fukushima, T.","After-OS"
956,"80477cdf","http://doi.org/10.1353/mln.2019.0067","The revolution of the hand: Scripts and manuscripts in Poggio Bracciolini's florence",2019,"Ricci, R.","After-OS"
957,"b88b1bba","http://doi.org/10.5699/modelangrevi.113.4.0701","'O, Farewell, honest soldier!': Francisco's exit from Hamlet",2018,"Fischler, A.","After-OS"
958,"58bca9b4","http://doi.org/","Teenagers' use of pragmatic markers in Madrid, Buenos Aires and Santiago de Chile",2019,"Stenström, A.-B.","After-OS"
959,"dc97a2db","http://doi.org/10.1080/00787191.2019.1664165","Günter Grass, Katz Und Maus Und Der Chinesische Sittenroman Jin Ping Mei: Ein Fall Von Sexualästhetischen Wahlverwandschaften?",2019,"Wang, Y.","After-OS"
960,"48d22375","http://doi.org/10.1016/j.jcomdis.2019.03.008","Listeners’ perception of lexical stress in the first words of infants with cochlear implants and normally hearing infants",2019,"De Clerck, I., Verhoeven, J., Gillis, S., Pettinato, M., Gillis, S.","After-OS"
961,"49cde95b","http://doi.org/10.1044/2018_JSLHR-S-17-0125","“Do i sound straight?”: Acoustic correlates of actual and perceived sexual orientation and masculinity/femininity in men’s speech",2018,"Kachel, S., Simpson, A.P., Steffens, M.C.","After-OS"
962,"5d632eb1","http://doi.org/10.1080/03634523.2018.1564835","Using emotional response theory to examine dramatic teaching behaviors and student approach–avoidance behaviors",2019,"Baker, J.P., Clark-Gordon, C.V., Myers, S.A.","After-OS"
963,"f573d24f","http://doi.org/10.1632/pmla.2018.133.3.594","What is and to what end does one study the history of east German literature?",2018,"Burgoyne, N.G., Hamilton, A.B.B.","After-OS"
964,"75600392","http://doi.org/10.1093/fmls/cqx083","Emotion, deliberation and political authority in philip massinger's the Roman actor",2018,"Butler, T.","After-OS"
965,"d12bca06","http://doi.org/10.1007/s10462-018-9617-3","A novel type of soft rough covering and its application to multicriteria group decision making",2019,"Zhan, J., Alcantud, J.C.R.","After-OS"
